id,name,image_urls,price,description,subcategory,tax_id,quantity
1121246002,Duży chodnik bawełniany,https://lp2.hm.com/hmgoepprod?set=quality%5B79%5D%2Csource%5B%2F7b%2F22%2F7b22a882fa2490f850068417b2c1d828cb388f8f.jpg%5D%2Corigin%5Bdam%5D%2Ccategory%5Bhome_rugs%5D%2Ctype%5BDESCRIPTIVESTILLLIFE%5D%2Cres%5Bm%5D%2Chmver%5B2%5D&call=url[file:/product/main];https://lp2.hm.com/hmgoepprod?set=quality%5B79%5D%2Csource%5B%2F5b%2F7f%2F5b7f6366d146a35be10aba763cb4c5e01b66d8a7.jpg%5D%2Corigin%5Bdam%5D%2Ccategory%5Bhome_rugs%5D%2Ctype%5BDESCRIPTIVEDETAIL%5D%2Cres%5Bm%5D%2Chmver%5B2%5D&call=url%5Bfile%3A%2Fproduct%2Fmain%5D,"289,99 PLN",Duży chodnik z bawełnianej tkaniny z wzorem na wierzchu. Frędzle na krótszych bokach.,Dywany,1,6
1199316001,Puszysty chodnik,https://lp2.hm.com/hmgoepprod?set=quality%5B79%5D%2Csource%5B%2Fa0%2Faf%2Fa0afadd030c060cc45dcc4b24498c11ab1e126a6.jpg%5D%2Corigin%5Bdam%5D%2Ccategory%5B%5D%2Ctype%5BDESCRIPTIVESTILLLIFE%5D%2Cres%5Bm%5D%2Chmver%5B2%5D&call=url[file:/product/main];https://lp2.hm.com/hmgoepprod?set=quality%5B79%5D%2Csource%5B%2Fc4%2Fd4%2Fc4d4a66c907459fe1a04f4470405271b8b38072c.jpg%5D%2Corigin%5Bdam%5D%2Ccategory%5B%5D%2Ctype%5BDESCRIPTIVEDETAIL%5D%2Cres%5Bm%5D%2Chmver%5B2%5D&call=url%5Bfile%3A%2Fproduct%2Fmain%5D,"127,99 PLN","Puszysty dywanik w kształcie jeża wykonany z bawełnianej tkaniny. Wysokość 79,5 cm. Długość 100 cm.",Dywany,1,5
1057876002,Prostokątny chodnik z szenili,https://lp2.hm.com/hmgoepprod?set=quality%5B79%5D%2Csource%5B%2Fb3%2F16%2Fb3164b3cda3dd7f2b8b46963ce7471916ca582e8.jpg%5D%2Corigin%5Bdam%5D%2Ccategory%5B%5D%2Ctype%5BDESCRIPTIVESTILLLIFE%5D%2Cres%5Bm%5D%2Chmver%5B2%5D&call=url[file:/product/main];https://lp2.hm.com/hmgoepprod?set=quality%5B79%5D%2Csource%5B%2Fc0%2Fe2%2Fc0e2896d29a6319513833a56dcb9c83dc0ef06ae.jpg%5D%2Corigin%5Bdam%5D%2Ccategory%5B%5D%2Ctype%5BDESCRIPTIVESTILLLIFE%5D%2Cres%5Bm%5D%2Chmver%5B2%5D&call=url%5Bfile%3A%2Fproduct%2Fmain%5D,"359,99 PLN",Prostokątny chodnik we wzory w stonowanych barwach wykonany z miękkiej szenili z domieszką juty i wełny. Frędzle wzdłuż krótkich boków.,Dywany,1,8
1038796001,Strukturalny chodnik z domieszką wełny,https://lp2.hm.com/hmgoepprod?set=quality%5B79%5D%2Csource%5B%2F31%2Fed%2F31ed7d0a533e67ecfefecba66b71d233422bf062.jpg%5D%2Corigin%5Bdam%5D%2Ccategory%5B%5D%2Ctype%5BLOOKBOOK%5D%2Cres%5Bm%5D%2Chmver%5B1%5D&call=url[file:/product/main];https://lp2.hm.com/hmgoepprod?set=quality%5B79%5D%2Csource%5B%2F9f%2F27%2F9f27c681ecec61104f88498c757a1cf443f68939.jpg%5D%2Corigin%5Bdam%5D%2Ccategory%5B%5D%2Ctype%5BDESCRIPTIVESTILLLIFE%5D%2Cres%5Bm%5D%2Chmver%5B2%5D&call=url%5Bfile%3A%2Fproduct%2Fmain%5D,"699,99 PLN",Tkaninowy chodnik z mieszanki wełny i bawełny o przyjemnej dla stóp miękkiej bąbelkowej powierzchni.,Dywany,1,5
863063001,Okrągły chodnik bawełniany,https://lp2.hm.com/hmgoepprod?set=quality%5B79%5D%2Csource%5B%2F45%2F0d%2F450d2eaad9c3aaec8eee4d8ab6c574ff8f9c3a06.jpg%5D%2Corigin%5Bdam%5D%2Ccategory%5Bhome_kidsroom_all%5D%2Ctype%5BLOOKBOOK%5D%2Cres%5Bm%5D%2Chmver%5B1%5D&call=url[file:/product/main];https://lp2.hm.com/hmgoepprod?set=quality%5B79%5D%2Csource%5B%2F4f%2F44%2F4f4492f449e1afbc0d8852f0b4a3700fe8f091af.jpg%5D%2Corigin%5Bdam%5D%2Ccategory%5Bhome_kidsroom_all%5D%2Ctype%5BDESCRIPTIVESTILLLIFE%5D%2Cres%5Bm%5D%2Chmver%5B2%5D&call=url%5Bfile%3A%2Fproduct%2Fmain%5D,"189,99 PLN",Okrągły chodnik z bawełnianego płótna z nadrukiem motywu mapy. Antypoślizgowy spód.,Dywany,1,0
1178884002,Bawełniany chodnik,https://lp2.hm.com/hmgoepprod?set=quality%5B79%5D%2Csource%5B%2Ff8%2Ff3%2Ff8f3c839b4f12aaed78d76de67cdc9ce3b19b6a4.jpg%5D%2Corigin%5Bdam%5D%2Ccategory%5B%5D%2Ctype%5BDESCRIPTIVESTILLLIFE%5D%2Cres%5Bm%5D%2Chmver%5B2%5D&call=url[file:/product/main];https://lp2.hm.com/hmgoepprod?set=quality%5B79%5D%2Csource%5B%2F4a%2Faa%2F4aaaeb11b0ef7c99de16740e002aeb06ad288b16.jpg%5D%2Corigin%5Bdam%5D%2Ccategory%5B%5D%2Ctype%5BDESCRIPTIVEDETAIL%5D%2Cres%5Bm%5D%2Chmver%5B2%5D&call=url%5Bfile%3A%2Fproduct%2Fmain%5D,"147,99 PLN",Dywanik w kształcie szopa pracza wykonany z bawełnianej tkaniny. Długość 101 cm. Wysokość 115 cm.,Dywany,1,9
1200805001,Mata niemowlęca w kształcie liścia,https://lp2.hm.com/hmgoepprod?set=quality%5B79%5D%2Csource%5B%2F25%2F4b%2F254be0dc8669f4d330cf5103a6053da9da89d018.jpg%5D%2Corigin%5Bdam%5D%2Ccategory%5B%5D%2Ctype%5BLOOKBOOK%5D%2Cres%5Bm%5D%2Chmver%5B2%5D&call=url[file:/product/main];https://lp2.hm.com/hmgoepprod?set=quality%5B79%5D%2Csource%5B%2F67%2Fb0%2F67b0a181c5660dafe9d549fad0d6e412e4a18916.jpg%5D%2Corigin%5Bdam%5D%2Ccategory%5B%5D%2Ctype%5BDESCRIPTIVESTILLLIFE%5D%2Cres%5Bm%5D%2Chmver%5B2%5D&call=url%5Bfile%3A%2Fproduct%2Fmain%5D,"147,99 PLN",Lekko watowana pikowana mata z bawełnianej tkaniny. Mata ma kształt liścia i stanowi doskonałe miejsce do zabawy i poznawania świata. Dzieci mogą na niej wygodnie leżeć i próbować swoich sił w siadaniu czy raczkowaniu.,Dywany,1,0
1121109003,Wzorzysty chodnik z frędzlami,https://lp2.hm.com/hmgoepprod?set=quality%5B79%5D%2Csource%5B%2Fdc%2F89%2Fdc89934c1100d4721b161ea1abe38af296fd9c8d.jpg%5D%2Corigin%5Bdam%5D%2Ccategory%5Bhome_rugs%5D%2Ctype%5BDESCRIPTIVESTILLLIFE%5D%2Cres%5Bm%5D%2Chmver%5B2%5D&call=url[file:/product/main];https://lp2.hm.com/hmgoepprod?set=quality%5B79%5D%2Csource%5B%2F17%2F78%2F1778f4dff8852db37f2760bca015e37be517ee8f.jpg%5D%2Corigin%5Bdam%5D%2Ccategory%5Bhome_rugs%5D%2Ctype%5BDESCRIPTIVEDETAIL%5D%2Cres%5Bm%5D%2Chmver%5B2%5D&call=url%5Bfile%3A%2Fproduct%2Fmain%5D,"169,99 PLN",Prostokątny tkaninowy chodnik we wzorzyste nadruki. Frędzle na krótkich bokach.,Dywany,1,5
718777001,Gruby dywanik z juty,https://lp2.hm.com/hmgoepprod?set=quality%5B79%5D%2Csource%5B%2Fe3%2F1a%2Fe31a4a14a7d35c0385cf64e37e5e278d6e192c7d.jpg%5D%2Corigin%5Bdam%5D%2Ccategory%5Bhome_bedroom_all%5D%2Ctype%5BDESCRIPTIVESTILLLIFE%5D%2Cres%5Bm%5D%2Chmver%5B2%5D&call=url[file:/product/main];https://lp2.hm.com/hmgoepprod?set=quality%5B79%5D%2Csource%5B%2Faa%2F3c%2Faa3c67b38959d47e1c9e5143bba1ac789c1e53ee.jpg%5D%2Corigin%5Bdam%5D%2Ccategory%5Bhome_bedroom_all%5D%2Ctype%5BDESCRIPTIVESTILLLIFE%5D%2Cres%5Bm%5D%2Chmver%5B2%5D&call=url%5Bfile%3A%2Fproduct%2Fmain%5D,"419,99 PLN",Duży dwustronny chodnik z grubej jutowej tkaniny.,Dywany,1,0
987846001,Okrągły dywanik z bawełny,https://lp2.hm.com/hmgoepprod?set=quality%5B79%5D%2Csource%5B%2F2d%2Feb%2F2deb76359edc8fe12c6ac1303b5b0376fe69a7b9.jpg%5D%2Corigin%5Bdam%5D%2Ccategory%5B%5D%2Ctype%5BLOOKBOOK%5D%2Cres%5Bm%5D%2Chmver%5B1%5D&call=url[file:/product/main];https://lp2.hm.com/hmgoepprod?set=quality%5B79%5D%2Csource%5B%2F28%2F3d%2F283d4128c9f11d82802de85dc7eae916131e7a59.jpg%5D%2Corigin%5Bdam%5D%2Ccategory%5B%5D%2Ctype%5BDESCRIPTIVESTILLLIFE%5D%2Cres%5Bm%5D%2Chmver%5B2%5D&call=url%5Bfile%3A%2Fproduct%2Fmain%5D,"239,99 PLN",Okrągły dywanik z kępkami przędzy uprzyjemni każdy dziecięcy pokój. Antypoślizgowy spód.,Dywany,1,2
946418002,Okrągły dywanik z juty,https://lp2.hm.com/hmgoepprod?set=quality%5B79%5D%2Csource%5B%2F27%2F12%2F271285b49d28d9ba97e8aa846c6defc1134f2db2.jpg%5D%2Corigin%5Bdam%5D%2Ccategory%5B%5D%2Ctype%5BDESCRIPTIVESTILLLIFE%5D%2Cres%5Bm%5D%2Chmver%5B2%5D&call=url[file:/product/main];https://lp2.hm.com/hmgoepprod?set=quality%5B79%5D%2Csource%5B%2F45%2F61%2F45617e0b103f3585d6290ce29ec4a90913767ce5.jpg%5D%2Corigin%5Bdam%5D%2Ccategory%5B%5D%2Ctype%5BDESCRIPTIVESTILLLIFE%5D%2Cres%5Bm%5D%2Chmver%5B2%5D&call=url%5Bfile%3A%2Fproduct%2Fmain%5D,"349,99 PLN",Duży okrągły dywanik z jutowej tkaniny.,Dywany,1,6
1026829002,Duży chodnik z kępkowym motywem,https://lp2.hm.com/hmgoepprod?set=quality%5B79%5D%2Csource%5B%2Fcd%2F8f%2Fcd8fb03e8d731607bbf5f2cf3e2f7ef59f159c58.jpg%5D%2Corigin%5Bdam%5D%2Ccategory%5Bhome_rugs_largerugs%5D%2Ctype%5BDESCRIPTIVESTILLLIFE%5D%2Cres%5Bm%5D%2Chmver%5B2%5D&call=url[file:/product/main];https://lp2.hm.com/hmgoepprod?set=quality%5B79%5D%2Csource%5B%2F67%2F9f%2F679f672f1f7d04638f94aa86cbb424323210f1d4.jpg%5D%2Corigin%5Bdam%5D%2Ccategory%5Bhome_rugs_largerugs%5D%2Ctype%5BDESCRIPTIVEDETAIL%5D%2Cres%5Bm%5D%2Chmver%5B2%5D&call=url%5Bfile%3A%2Fproduct%2Fmain%5D,"359,99 PLN",Bawełniany chodnik z niebielonego płótna z kępkowym motywem i frędzlami na końcach. Antypoślizgowy spód.,Dywany,1,4
1121105003,Wzorzysty chodnik z frędzlami,https://lp2.hm.com/hmgoepprod?set=quality%5B79%5D%2Csource%5B%2F51%2F7a%2F517a6df46e910503d83c3004c74db17e03ef8548.jpg%5D%2Corigin%5Bdam%5D%2Ccategory%5Bhome_rugs%5D%2Ctype%5BDESCRIPTIVESTILLLIFE%5D%2Cres%5Bm%5D%2Chmver%5B2%5D&call=url[file:/product/main];https://lp2.hm.com/hmgoepprod?set=quality%5B79%5D%2Csource%5B%2F5c%2F6f%2F5c6fe10ea3a1e9e12170646f40a73135513bdfa6.jpg%5D%2Corigin%5Bdam%5D%2Ccategory%5Bhome_rugs%5D%2Ctype%5BDESCRIPTIVEDETAIL%5D%2Cres%5Bm%5D%2Chmver%5B2%5D&call=url%5Bfile%3A%2Fproduct%2Fmain%5D,"144,99 PLN",Prostokątny tkaninowy chodnik we wzorzyste nadruki. Frędzle na krótszych bokach.,Dywany,1,4
1183413003,Chodnik z domieszką wełny,https://lp2.hm.com/hmgoepprod?set=quality%5B79%5D%2Csource%5B%2Fd0%2F49%2Fd049b2910754cfca11da3034997e307e2741003a.jpg%5D%2Corigin%5Bdam%5D%2Ccategory%5B%5D%2Ctype%5BDESCRIPTIVESTILLLIFE%5D%2Cres%5Bm%5D%2Chmver%5B2%5D&call=url[file:/product/main];https://lp2.hm.com/hmgoepprod?set=quality%5B79%5D%2Csource%5B%2Fe2%2Fdb%2Fe2db6cddc7bd61761d68bc86fb5b044361817cf1.jpg%5D%2Corigin%5Bdam%5D%2Ccategory%5B%5D%2Ctype%5BDESCRIPTIVEDETAIL%5D%2Cres%5Bm%5D%2Chmver%5B2%5D&call=url%5Bfile%3A%2Fproduct%2Fmain%5D,"829,99 PLN",Puszysty chodnik we wzory wykonany z mieszanki wełny i bawełny.,Dywany,1,6
1192679001,Puszysty chodnik z domieszką wełny,https://lp2.hm.com/hmgoepprod?set=quality%5B79%5D%2Csource%5B%2F7c%2Fd4%2F7cd4c7ceec11bd141a460f1a881db2cad73e536f.jpg%5D%2Corigin%5Bdam%5D%2Ccategory%5B%5D%2Ctype%5BDESCRIPTIVESTILLLIFE%5D%2Cres%5Bm%5D%2Chmver%5B2%5D&call=url[file:/product/main];https://lp2.hm.com/hmgoepprod?set=quality%5B79%5D%2Csource%5B%2Fa0%2F64%2Fa0645d9777b20abb58e4a10448831df35c96d380.jpg%5D%2Corigin%5Bdam%5D%2Ccategory%5B%5D%2Ctype%5BDESCRIPTIVEDETAIL%5D%2Cres%5Bm%5D%2Chmver%5B2%5D&call=url%5Bfile%3A%2Fproduct%2Fmain%5D,"1 449,99 PLN",Tkaninowy chodnik z mieszanki wełny i bawełny z wzorem z kępek przędzy.,Dywany,1,10
1126030001,Mata niemowlęca z bawełny,https://lp2.hm.com/hmgoepprod?set=quality%5B79%5D%2Csource%5B%2F77%2Fe3%2F77e3b65151eed2abaf0a61c50802fce2cb13cd82.jpg%5D%2Corigin%5Bdam%5D%2Ccategory%5B%5D%2Ctype%5BLOOKBOOK%5D%2Cres%5Bm%5D%2Chmver%5B1%5D&call=url[file:/product/main];https://lp2.hm.com/hmgoepprod?set=quality%5B79%5D%2Csource%5B%2Fa6%2Fb7%2Fa6b724bf266909bc221791def07af250b0ffc00a.jpg%5D%2Corigin%5Bdam%5D%2Ccategory%5B%5D%2Ctype%5BDESCRIPTIVESTILLLIFE%5D%2Cres%5Bm%5D%2Chmver%5B2%5D&call=url%5Bfile%3A%2Fproduct%2Fmain%5D,"147,99 PLN","Mata niemowlęca w kształcie tęczy jest doskonałym miejscem do zabawy i poznawania świata. Na tej macie Twoje dziecko będzie mogło wygodnie leżeć i próbować swoich sił w siadaniu czy raczkowaniu. Wykonana jest z pikowanej bawełnianej tkaniny. Można ją łatwo utrzymać w czystości, ponieważ pierze się ją w pralce. Kolory maty sprawiają, że jest przyjemnym dodatkiem do wystroju pokoju dziecięcego.",Dywany,1,10
1194645001,Chodnik z juty,https://lp2.hm.com/hmgoepprod?set=quality%5B79%5D%2Csource%5B%2F53%2F49%2F5349e5508325cc1bbeda35cf1f6cabd71b56412f.jpg%5D%2Corigin%5Bdam%5D%2Ccategory%5BGH_140x200cm%5D%2Ctype%5BLOOKBOOK%5D%2Cres%5Bm%5D%2Chmver%5B1%5D&call=url[file:/product/main];https://lp2.hm.com/hmgoepprod?set=quality%5B79%5D%2Csource%5B%2F5d%2Ff6%2F5df692e2ef082798189729bce2353c93aff0f0ca.jpg%5D%2Corigin%5Bdam%5D%2Ccategory%5BGH_140x200cm%5D%2Ctype%5BDESCRIPTIVESTILLLIFE%5D%2Cres%5Bm%5D%2Chmver%5B2%5D&call=url%5Bfile%3A%2Fproduct%2Fmain%5D,"419,99 PLN",Dwustronny chodnik z grubej juty.,Dywany,1,2
1148154003,Wełniany chodnik o płaskim splocie,https://lp2.hm.com/hmgoepprod?set=quality%5B79%5D%2Csource%5B%2Fe5%2F00%2Fe5005869042796363bac2d092689e126acef8b7a.jpg%5D%2Corigin%5Bdam%5D%2Ccategory%5Bhome_rugs%5D%2Ctype%5BDESCRIPTIVESTILLLIFE%5D%2Cres%5Bm%5D%2Chmver%5B2%5D&call=url[file:/product/main];https://lp2.hm.com/hmgoepprod?set=quality%5B79%5D%2Csource%5B%2Fca%2Fc7%2Fcac7af790621b7a83d194602b8acf37e13e5fb0b.jpg%5D%2Corigin%5Bdam%5D%2Ccategory%5Bhome_rugs%5D%2Ctype%5BDESCRIPTIVEDETAIL%5D%2Cres%5Bm%5D%2Chmver%5B2%5D&call=url%5Bfile%3A%2Fproduct%2Fmain%5D,"389,99 PLN",Wełniany chodnik o płaskim splocie z bawełnianą osnową. Chodnik jest wygodny dla stóp i tworzy w pomieszczeniu przytulny ciepły klimat. Frędzle na krótkich bokach.,Dywany,1,7
1209499001,Bawełniany dywanik z motywem z kępek przędzy,https://lp2.hm.com/hmgoepprod?set=quality%5B79%5D%2Csource%5B%2F80%2F6a%2F806ad508820828061d548a3ba76b29d43d9d1022.jpg%5D%2Corigin%5Bdam%5D%2Ccategory%5BGH_102x110cm%5D%2Ctype%5BDESCRIPTIVESTILLLIFE%5D%2Cres%5Bm%5D%2Chmver%5B2%5D&call=url[file:/product/main];https://lp2.hm.com/hmgoepprod?set=quality%5B79%5D%2Csource%5B%2F49%2F2a%2F492a2b96cbd8d4f56acdfe5467c8bbe5413cdd5f.jpg%5D%2Corigin%5Bdam%5D%2Ccategory%5BGH_102x110cm%5D%2Ctype%5BDESCRIPTIVEDETAIL%5D%2Cres%5Bm%5D%2Chmver%5B2%5D&call=url%5Bfile%3A%2Fproduct%2Fmain%5D,"127,99 PLN",Bawełniany dywanik z motywem słonecznika z kępek przędzy będzie stanowić radosny akcent na każdej podłodze. Antypoślizgowy spód.,Dywany,1,9
1068049001,Prostokątny chodnik z juty,https://lp2.hm.com/hmgoepprod?set=quality%5B79%5D%2Csource%5B%2F18%2Fbe%2F18be0eb6199fff0906de2e91cea68ef5c914760e.jpg%5D%2Corigin%5Bdam%5D%2Ccategory%5B%5D%2Ctype%5BDESCRIPTIVESTILLLIFE%5D%2Cres%5Bm%5D%2Chmver%5B2%5D&call=url[file:/product/main];https://lp2.hm.com/hmgoepprod?set=quality%5B79%5D%2Csource%5B%2F4e%2Ff7%2F4ef72c5a7d6e414a5d7d96ef62a409458f013898.jpg%5D%2Corigin%5Bdam%5D%2Ccategory%5B%5D%2Ctype%5BDESCRIPTIVEDETAIL%5D%2Cres%5Bm%5D%2Chmver%5B2%5D&call=url%5Bfile%3A%2Fproduct%2Fmain%5D,"269,99 PLN",Prostokątny jutowy chodnik z frędzlami na krótkich bokach.,Dywany,1,10
1194623001,Bawełniany chodnik we wzory,https://lp2.hm.com/hmgoepprod?set=quality%5B79%5D%2Csource%5B%2Fdc%2F89%2Fdc89b24873318119d17b88455b4c63394a31c7e5.jpg%5D%2Corigin%5Bdam%5D%2Ccategory%5B%5D%2Ctype%5BDESCRIPTIVESTILLLIFE%5D%2Cres%5Bm%5D%2Chmver%5B2%5D&call=url[file:/product/main];https://lp2.hm.com/hmgoepprod?set=quality%5B79%5D%2Csource%5B%2Fca%2F82%2Fca8295264254a3950557f60503655705f66b7a34.jpg%5D%2Corigin%5Bdam%5D%2Ccategory%5B%5D%2Ctype%5BDESCRIPTIVEDETAIL%5D%2Cres%5Bm%5D%2Chmver%5B2%5D&call=url%5Bfile%3A%2Fproduct%2Fmain%5D,"299,99 PLN",Bawełniany chodnik we wzory.,Dywany,1,0
1047547002,Wycieraczka z juty,https://lp2.hm.com/hmgoepprod?set=quality%5B79%5D%2Csource%5B%2F92%2Fcf%2F92cf905ec2cf1c6da43acf176e13e41dbd8504a9.jpg%5D%2Corigin%5Bdam%5D%2Ccategory%5B%5D%2Ctype%5BDESCRIPTIVESTILLLIFE%5D%2Cres%5Bm%5D%2Chmver%5B2%5D&call=url[file:/product/main];https://lp2.hm.com/hmgoepprod?set=quality%5B79%5D%2Csource%5B%2F28%2F04%2F2804fb0fcf57dc56a2e0be5666b5b6b4193b2d8e.jpg%5D%2Corigin%5Bdam%5D%2Ccategory%5B%5D%2Ctype%5BDESCRIPTIVESTILLLIFE%5D%2Cres%5Bm%5D%2Chmver%5B2%5D&call=url%5Bfile%3A%2Fproduct%2Fmain%5D,"79,99 PLN",Wycieraczka z plecionej juty o lekko bąbelkowej powierzchni. Antypoślizgowy spód.,Dywany,1,0
1047547001,Wycieraczka z juty,https://lp2.hm.com/hmgoepprod?set=quality%5B79%5D%2Csource%5B%2F20%2F49%2F2049f80f8fc11062309a0a51e391c845c5411bf2.jpg%5D%2Corigin%5Bdam%5D%2Ccategory%5B%5D%2Ctype%5BDESCRIPTIVESTILLLIFE%5D%2Cres%5Bm%5D%2Chmver%5B2%5D&call=url[file:/product/main];https://lp2.hm.com/hmgoepprod?set=quality%5B79%5D%2Csource%5B%2F98%2Fc7%2F98c7be9ef4d07aadf7acd8b462e61db0081699ff.jpg%5D%2Corigin%5Bdam%5D%2Ccategory%5B%5D%2Ctype%5BDESCRIPTIVESTILLLIFE%5D%2Cres%5Bm%5D%2Chmver%5B2%5D&call=url%5Bfile%3A%2Fproduct%2Fmain%5D,"79,99 PLN",Wycieraczka z plecionej juty o lekko bąbelkowej powierzchni. Antypoślizgowy spód.,Dywany,1,3
1074954001,Bawełniany chodnik z puszystym wzorem,https://lp2.hm.com/hmgoepprod?set=quality%5B79%5D%2Csource%5B%2Ff0%2F53%2Ff0530e19285d51ee63fa0ff897104cc1275e8799.jpg%5D%2Corigin%5Bdam%5D%2Ccategory%5B%5D%2Ctype%5BDESCRIPTIVESTILLLIFE%5D%2Cres%5Bm%5D%2Chmver%5B2%5D&call=url[file:/product/main];https://lp2.hm.com/hmgoepprod?set=quality%5B79%5D%2Csource%5B%2F78%2F08%2F78088d49126a9b2d09a65055224b3b0627eb86ac.jpg%5D%2Corigin%5Bdam%5D%2Ccategory%5B%5D%2Ctype%5BDESCRIPTIVEDETAIL%5D%2Cres%5Bm%5D%2Chmver%5B2%5D&call=url%5Bfile%3A%2Fproduct%2Fmain%5D,"189,99 PLN","Chodnik z bawełnianej tkaniny z wzorem w puszyste kropki w delikatnych kolorach. Frędzle na krótkich bokach, antypoślizgowy spód.",Dywany,1,5
837783001,Gałgankowy chodnik bawełniany,https://lp2.hm.com/hmgoepprod?set=quality%5B79%5D%2Csource%5B%2F9b%2F73%2F9b736a76266fa28e4866df241654985af9d29f08.jpg%5D%2Corigin%5Bdam%5D%2Ccategory%5Bhome_carpets%5D%2Ctype%5BENVIRONMENT%5D%2Cres%5Bm%5D%2Chmver%5B2%5D&call=url[file:/product/main];https://lp2.hm.com/hmgoepprod?set=quality%5B79%5D%2Csource%5B%2F7a%2F27%2F7a2764278a549de5601fd88bc8ebf811a8f4367c.jpg%5D%2Corigin%5Bdam%5D%2Ccategory%5Bhome_carpets%5D%2Ctype%5BDESCRIPTIVESTILLLIFE%5D%2Cres%5Bm%5D%2Chmver%5B2%5D&call=url%5Bfile%3A%2Fproduct%2Fmain%5D,"127,99 PLN",Prostokątny bawełniany chodnik z frędzlami na krótkich bokach.,Dywany,1,5
1148154001,Wełniany chodnik o płaskim splocie,https://lp2.hm.com/hmgoepprod?set=quality%5B79%5D%2Csource%5B%2F4f%2F82%2F4f82e38b89b2f123d06adb434f5aefd61e4b6458.jpg%5D%2Corigin%5Bdam%5D%2Ccategory%5B%5D%2Ctype%5BDESCRIPTIVESTILLLIFE%5D%2Cres%5Bm%5D%2Chmver%5B2%5D&call=url[file:/product/main];https://lp2.hm.com/hmgoepprod?set=quality%5B79%5D%2Csource%5B%2F4d%2F69%2F4d69a8c1e9ae9cfb5d46de6c8a203fec3bac7ab0.jpg%5D%2Corigin%5Bdam%5D%2Ccategory%5B%5D%2Ctype%5BDESCRIPTIVESTILLLIFE%5D%2Cres%5Bm%5D%2Chmver%5B2%5D&call=url%5Bfile%3A%2Fproduct%2Fmain%5D,"389,99 PLN",Wełniany chodnik o płaskim splocie z bawełnianą osnową. Chodnik jest wygodny dla stóp i tworzy w pomieszczeniu przytulny ciepły klimat. Frędzle na krótkich bokach.,Dywany,1,8
1209529001,Puszysty dywanik w kształcie rakiety,https://lp2.hm.com/hmgoepprod?set=quality%5B79%5D%2Csource%5B%2F58%2F51%2F58510e0e2e1aca78032c99ef84e3e953c75bcb2c.jpg%5D%2Corigin%5Bdam%5D%2Ccategory%5B%5D%2Ctype%5BENVIRONMENT%5D%2Cres%5Bm%5D%2Chmver%5B1%5D&call=url[file:/product/main];https://lp2.hm.com/hmgoepprod?set=quality%5B79%5D%2Csource%5B%2F58%2F8e%2F588ee9fb3438956c612ab72fc1b799ed8f239d67.jpg%5D%2Corigin%5Bdam%5D%2Ccategory%5B%5D%2Ctype%5BDESCRIPTIVESTILLLIFE%5D%2Cres%5Bm%5D%2Chmver%5B2%5D&call=url%5Bfile%3A%2Fproduct%2Fmain%5D,"164,99 PLN","Puszysty bawełniany dywanik w kształcie rakiety kosmicznej. Długie włosie sprawia, że jest miękki i przyjemny dla stóp oraz tworzy przytulną atmosferę w pokoju dziecka. Wszystkie dzieci zasługują na magiczne dzieciństwo. Dlatego H&M współpracuje z organizacją Save the Children i przekaże 10% ceny sprzedaży tego produktu na wsparcie działań tej organizacji mających na celu zapewnienie dzieciom lepszej przyszłości.",Dywany,1,7
715985001,Okrągły dywanik z juty,https://lp2.hm.com/hmgoepprod?set=quality%5B79%5D%2Csource%5B%2F59%2Fd2%2F59d27fbf55cbfca1883a6249c6def7096207899c.jpg%5D%2Corigin%5Bdam%5D%2Ccategory%5Bhome_bedroom_all%5D%2Ctype%5BLOOKBOOK%5D%2Cres%5Bm%5D%2Chmver%5B2%5D&call=url[file:/product/main];https://lp2.hm.com/hmgoepprod?set=quality%5B79%5D%2Csource%5B%2F51%2Fb0%2F51b0ee1860ec988b322ce1aa9e46965819599713.jpg%5D%2Corigin%5Bdam%5D%2Ccategory%5Bhome_carpets%5D%2Ctype%5BDESCRIPTIVESTILLLIFE%5D%2Cres%5Bm%5D%2Chmver%5B1%5D&call=url%5Bfile%3A%2Fproduct%2Fmain%5D,"199,99 PLN",Okrągły dywanik z plecionej juty.,Dywany,1,10
1194621001,Bawełniany chodnik we wzory,https://lp2.hm.com/hmgoepprod?set=quality%5B79%5D%2Csource%5B%2F0b%2Ff2%2F0bf29593b28b773e80a9f5d28137a1d860a74421.jpg%5D%2Corigin%5Bdam%5D%2Ccategory%5B%5D%2Ctype%5BDESCRIPTIVESTILLLIFE%5D%2Cres%5Bm%5D%2Chmver%5B2%5D&call=url[file:/product/main];https://lp2.hm.com/hmgoepprod?set=quality%5B79%5D%2Csource%5B%2Fdf%2F5c%2Fdf5ce4e2e3cd602e3afb82401a9e0e302751efd7.jpg%5D%2Corigin%5Bdam%5D%2Ccategory%5B%5D%2Ctype%5BDESCRIPTIVEDETAIL%5D%2Cres%5Bm%5D%2Chmver%5B2%5D&call=url%5Bfile%3A%2Fproduct%2Fmain%5D,"154,99 PLN",Bawełniany chodnik we wzory.,Dywany,1,1
